time,Mech_dissip_avg,Mech_dissip_core,Mod_Gruntfest_avg,Mod_Gruntfest_core,RedbackElementAverageValue,elastic_strain_z,max_returnmap_iter,mises_stress,plastic_strain_z,temperature_avg,temperature_core,total_strain_z
252.511,4955.3655910055,4962.5299307382,1962.7188379696,1961.0565061246,-151610105.8399,-0.0080005433247878,2,141610105.8562,-0.00031664807986944,293.49562455561,294.12259789945,-0.0083171914046573
253.011,4389.0946916826,4394.1112841991,1738.7941032668,1737.2508031471,-150529542.53773,-0.0079424485235956,2,140529542.55441,-0.00032319642392147,293.45608646293,294.01125787025,-0.0082656449475171
253.511,3876.2578610778,3879.6157530163,1535.9150108801,1534.4914451546,-149462437.02813,-0.0078850772596382,2,139462437.04508,-0.0003290238876389,293.42028831027,293.91046668072,-0.0082141011472771
254.011,3412.3085335653,3414.3993029385,1352.3074578068,1351.0015912455,-148407627.05023,-0.0078283670457722,2,138407627.06737,-0.00033419295789133,293.38791010072,293.81931842983,-0.0081625600036635
254.511,2993.1509279895,2994.2871229817,1186.3707542654,1185.178713138,-147364035.89219,-0.0077722599942644,2,137364035.90946,-0.00033876152213815,293.3586638453,293.73699834283,-0.0081110215164025
255.011,2615.0823481465,2615.5124063169,1036.6557180244,1035.5724468865,-146330664.72607,-0.0077167024046878,2,136330664.74342,-0.00034278328053241,293.33228942829,293.66277093347,-0.0080594856852202
255.511,2274.743670454,2274.664023718,901.84582925171,900.86556598464,-145306585.89991,-0.007661644403281,2,135306585.91731,-0.00034630810656182,293.30855106645,293.59596987904,-0.0080079525098428
256.011,1969.0767064068,1968.6416266704,780.74096362966,779.85757860634,-144290937.06177,-0.0076070396270366,2,134290937.07919,-0.00034938236296026,293.28723426481,293.5359893241,-0.0079564219899968
256.511,1695.2374447748,1694.5670456505,672.24345570433,671.45068953365,-143282917.47081,-0.0075528450253718,1,133282917.48824,-0.00035204910003654,293.26813971191,293.48226659902,-0.0079048941254083
257.011,1450.7789780186,1449.9658629252,575.34534773802,574.63697450767,-142281778.66347,-0.0074990203583098,1,132281778.68089,-0.00035434855749402,293.25109598129,293.43431786941,-0.0078533689158038
257.511,1233.2745077301,1232.3889876567,489.1183509424,488.48828556082,-141286825.87141,-0.0074455282727152,1,131286825.88883,-0.00035631808819457,293.23593321987,293.3916640386,-0.0078018463609097
258.011,1040.5478104774,1039.6423587191,412.70429239123,412.14665773073,-140297412.51543,-0.0073923340062639,1,130297412.53283,-0.0003579924541886,293.22249917668,293.35387578827,-0.0077503264604525
258.511,870.58154170952,869.69437791194,345.30698191487,344.81614684644,-139312937.18506,-0.0073394052250611,1,129312937.20246,-0.00035940398909765,293.21065278916,293.32055548741,-0.0076988092141588
259.011,721.49880280168,720.65682559547,286.1850835722,285.75568035433,-138332841.00409,-0.007286711881998,1,128332841.02149,-0.00036058273975691,293.20026287664,293.2913334778,-0.0076472946217549
259.511,591.54698199846,590.76816599825,234.64585870749,234.27278607069,-137356605.33932,-0.007234226093569,1,127356605.35672,-0.00036155658939852,293.19120699706,293.26586482602,-0.0075957826829675
260.011,479.08357347573,478.37892463512,190.03966866692,189.71808531835,-136383749.81562,-0.0071819220331545,1,126383749.83303,-0.00036235136436878,293.18337044455,293.24382647735,-0.0075442733975232
260.511,382.56372561857,381.93887155413,151.75514279917,151.48045484255,-135413830.60468,-0.0071297758390177,1,125413830.62211,-0.00036299092613112,293.17664536998,293.2249147601,-0.0074927667651488
261.011,300.52930864025,299.98578661447,119.21493201238,118.98277684067,-134446438.95863,-0.0070777655354662,1,124446438.97609,-0.00036349725010481,293.17093000942,293.20884319717,-0.007441262785571
261.511,231.59932427697,231.13561836028,91.87198042573,91.678208932543,-133481199.96277,-0.0070258709657961,1,123481199.98027,-0.00036389049272039,293.16612800775,293.19534058829,-0.0073897614585165
262.011,174.46150759078,174.07387754799,69.206257943173,69.046916361538,-132517771.48446,-0.006974073735779,1,122517771.50201,-0.00036418904793292,293.16214782672,293.18414933252,-0.0073382627837119
262.511,127.86499379009,127.54813100954,50.721905215525,50.593217486073,-131555843.29713,-0.0069223571665671,1,121555843.31472,-0.00036440959431734,293.1589022284,293.17502396463,-0.0072867667608844
263.011,90.613942163552,90.361482128923,35.944749714032,35.843100982442,-130595136.36031,-0.0068707062559851,1,120595136.37797,-0.00036456713377561,293.15630782622,293.16772988365,-0.0072352733897607
263.511,61.56202529552,61.3669414093,24.420157728025,24.342079347924,-129635402.23804,-0.0068191076472607,1,119635402.25577,-0.00036467502280696,293.15428469715,293.1620422547,-0.0071837826700677
264.011,39.607705161474,39.462604942582,15.711192192082,15.653348445798,-128676422.639,-0.006767549604301,1,118676422.6568,-0.00036474499723127,293.15275604934,293.15774506824,-0.0071322946015323
264.511,23.690228867742,23.587570488672,9.3970504898522,9.3562271235095,-127718009.06278,-0.006716021992676,1,117718009.08066,-0.0003647871912058,293.15164794057,293.15463034311,-0.0070808091838818
265.011,12.786286021344,12.718530676464,5.0717598851728,5.0448544743822,-126760002.5374,-0.0066645162655048,1,116760002.55537,-0.00036481015133831,293.1508890432,293.1524974616,-0.0070293264168431
265.511,5.9072772328259,5.866990816689,2.3431110910111,2.3271251995238,-125802273.43359,-0.0066130254534719,1,115802273.45166,-0.00036482084667131,293.15041045221,293.15115262628,-0.0069778463001432
266.011,2.0971492868048,2.0770652152595,0.83181278063624,0.82384584106649,-124844721.34187,-0.0065615441582177,1,114844721.36003,-0.00036482467529165,293.15014553313,293.1504084298,-0.0069263688335094
266.511,0.43075722677782,0.42381087109183,0.17085163883976,0.1680964659139,-123887274.99857,-0.0065100685483623,1,113887275.01683,-0.00036482546830637,293.15002980692,293.15008352948,-0.0068748940166687
267.011,-6.1533773207318e-11,-6.0456887593272e-11,0.0050439130655296,0.0047837491339224,-122929892.68641,-0.0064585963810421,0,112929892.70481,-0.00036482546830637,293.15000000616,293.15000002133,-0.0068234218493485
267.511,1.8268874806303e-12,2.8144911186396e-12,0,0,-121972559.65027,-0.006407126862969,0,111972559.66873,-0.00036482546830637,293.15,293.15,-0.0067719523312754
268.011,1.5440265559942e-12,2.4433646298885e-12,0,0,-121015275.88505,-0.0063556599938711,0,111015275.90363,-0.00036482546830637,293.15,293.15,-0.0067204854621774
268.511,1.2824078916734e-12,2.2694640071408e-12,0,0,-120058041.3857,-0.0063041957734754,0,110058041.40438,-0.00036482546830637,293.15,293.15,-0.0066690212417818
269.011,9.9688494326198e-13,2.056994431183e-12,0,0,-119100856.14714,-0.0062527342015093,0,109100856.16593,-0.00036482546830637,293.15,293.15,-0.0066175596698157
269.511,7.7707712636395e-13,1.7265797708816e-12,0,0,-118143720.1643,-0.0062012752777005,0,108143720.18321,-0.00036482546830637,293.15,293.15,-0.0065661007460068
270.011,5.4408164244906e-13,2.0691740178264e-13,0,0,-117186633.43211,-0.0061498190017762,0,107186633.45114,-0.00036482546830637,293.15,293.14999999999,-0.0065146444700826
270.511,2.8036337849763e-13,9.9513211684481e-13,0,0,-116229595.94551,-0.006098365373464,0,106229595.96467,-0.00036482546830637,293.15,293.14999999999,-0.0064631908417704
271.011,1.8040477639967e-14,2.9600589233102e-12,0,0,-115272607.69943,-0.0060469143924915,0,105272607.7187,-0.00036482546830637,293.15,293.15,-0.0064117398607979
271.511,-2.6080210313847e-13,7.8042887534118e-13,0,0,-114315668.6888,-0.0059954660585863,0,104315668.70819,-0.00036482546830637,293.15,293.15,-0.0063602915268927
272.011,-1.8709725962138e-11,-5.6441457656691e-11,0,0,-113358778.90855,-0.0059440203714759,0,103358778.92807,-0.00036482546830637,293.15,293.15,-0.0063088458397823
272.511,1.9365394404946e-12,2.7441330909875e-12,0,0,-112401938.35362,-0.0058925773308881,0,102401938.37327,-0.00036482546830637,293.15,293.15,-0.0062574027991944
273.011,1.6009508132505e-12,2.6361863306689e-12,0,0,-111445147.01895,-0.0058411369365504,0,101445147.03873,-0.00036482546830637,293.15,293.15,-0.0062059624048568
273.511,1.3799989068859e-12,2.4678936915011e-12,0,0,-110488404.89947,-0.0057896991881908,0,100488404.91938,-0.00036482546830637,293.15,293.15,-0.0061545246564972
274.011,1.1432132917174e-12,2.0569370239384e-12,0,0,-109531711.99011,-0.005738264085537,0,99531712.010167,-0.00036482546830637,293.15,293.15,-0.0061030895538434
274.511,8.824594082507e-13,1.9323014873167e-12,0,0,-108575068.28583,-0.005686831628317,0,98575068.306019,-0.00036482546830637,293.15,293.15,-0.0060516570966234
275.011,7.0640884102901e-13,1.7405121948989e-12,0,0,-107618473.78155,-0.0056354018162587,0,97618473.801888,-0.00036482546830637,293.15,293.15,-0.006000227284565
275.511,3.8277468470431e-13,1.4913799253156e-12,0,0,-106661928.47222,-0.0055839746490898,0,96661928.492697,-0.00036482546830637,293.15,293.15,-0.0059488001173961
276.011,8.0253794427092e-14,1.1820490548668e-12,0,0,-105705432.35277,-0.0055325501265384,0,95705432.373402,-0.00036482546830637,293.15,293.15,-0.0058973755948447
276.511,-1.8232811408327e-13,-2.3236445969785e-12,0,0,-104748985.41821,-0.0054811282483364,0,94748985.439006,-0.00036482546830637,293.15,293.15,-0.0058459537166427
277.011,-3.3197352038311e-13,4.0274173155625e-12,0,0,-103792587.66329,-0.0054297090142004,0,93792587.684242,-0.00036482546830637,293.15,293.15,-0.0057945344825068
277.511,-5.9896520654768e-13,5.2093266624453e-13,0,0,-102836239.08315,-0.0053782924238699,0,92836239.104265,-0.00036482546830637,293.15,293.15,-0.0057431178921762
278.011,-8.0922593830023e-13,1.251768756913e-13,0,0,-101879939.67266,-0.0053268784770692,0,91879939.693941,-0.00036482546830637,293.15,293.15,-0.0056917039453756
278.511,-4.9444019262718e-11,-4.9600061783442e-11,0,0,-100923689.42678,-0.0052754671735266,0,90923689.448226,-0.00036482546830637,293.15,293.15,-0.005640292641833
279.011,-4.9215874913921e-11,-4.9553441318577e-11,0,0,-99967488.340437,-0.0052240585129702,0,89967488.362055,-0.00036482546830637,293.15,293.15,-0.0055888839812766
279.511,-4.8995065075108e-11,-4.9092477113788e-11,0,0,-99011336.408585,-0.0051726524951283,0,89011336.43038,-0.00036482546830637,293.15,293.15,-0.0055374779634347
280.011,-4.8659222044824e-11,-4.8921329376096e-11,0,0,-98055233.626165,-0.0051212491197292,0,88055233.648149,-0.00036482546830637,293.15,293.15,-0.0054860745880355
280.511,1.7456835807116e-12,1.4910234388292e-12,0,0,-97099179.988133,-0.0050698483865012,0,87099180.010301,-0.00036482546830637,293.15,293.15,-0.0054346738548076
281.011,1.5192274590998e-12,1.3848652550378e-12,0,0,-96143175.489433,-0.0050184502951729,0,86143175.511792,-0.00036482546830637,293.15,293.15,-0.0053832757634793
281.511,1.2606112177486e-12,9.7215632455944e-13,0,0,-95187220.125013,-0.0049670548454726,0,85187220.14757,-0.00036482546830637,293.15,293.15,-0.005331880313779
282.011,-4.6560933780972e-11,-4.6792658403742e-11,0,0,-94231313.889827,-0.0049156620371289,0,84231313.912586,-0.00036482546830637,293.15,293.15,-0.0052804875054353
282.511,7.6518755878291e-13,7.3693739617906e-13,0,0,-93275456.778821,-0.0048642718698701,0,83275456.801782,-0.00036482546830637,293.15,293.15,-0.0052290973381765
283.011,5.306278218928e-13,1.2187083357215e-13,0,0,-92319648.786945,-0.0048128843434249,0,82319648.810124,-0.00036482546830637,293.15,293.15,-0.0051777098117313
283.511,2.8609480155943e-13,-7.4990165469219e-15,0,0,-91363889.909158,-0.004761499457522,0,81363889.932553,-0.00036482546830637,293.15,293.15,-0.0051263249258284
284.011,-1.0777184921086e-14,-1.1090173174797e-13,0,0,-90408180.140403,-0.0047101172118897,0,80408180.164023,-0.00036482546830637,293.15,293.15,-0.0050749426801961
284.511,-2.6653084952846e-13,-4.4809329871971e-13,0,0,-89452519.475641,-0.004658737606257,0,79452519.499489,-0.00036482546830637,293.15,293.15,-0.0050235630745634
285.011,0,0,0,0,-89452519.475641,-0.004658737606257,0,79452519.499489,-0.00036482546830637,293.15,293.15,-0.0050235630745634
285.511,-3.2655631863351e-14,-4.3387638318083e-13,0,0,-90408180.140404,-0.0047101172118898,0,80408180.164021,-0.00036482546830637,293.15,293.15,-0.0050749426801961
286.011,2.3301659999232e-13,-6.8337887756561e-15,0,0,-91363889.909159,-0.0047614994575221,0,81363889.932553,-0.00036482546830637,293.15,293.15,-0.0051263249258284
286.511,5.263403738363e-13,2.1262248952582e-13,0,0,-92319648.786948,-0.0048128843434251,0,82319648.810126,-0.00036482546830637,293.15,293.15,-0.0051777098117314
287.011,7.2568339829914e-13,5.219259995329e-13,0,0,-93275456.778822,-0.0048642718698702,0,83275456.801787,-0.00036482546830637,293.15,293.15,-0.0052290973381766
287.511,9.7629001911542e-13,-9.7234629306686e-13,0,0,-94231313.889828,-0.0049156620371292,0,84231313.9126,-0.00036482546830637,293.15,293.14999999999,-0.0052804875054355
288.011,1.2341630483778e-12,2.7130007062618e-12,0,0,-95187220.125023,-0.0049670548454731,0,85187220.14758,-0.00036482546830637,293.15,293.15,-0.0053318803137795
288.511,1.5094510088683e-12,1.1685365995711e-12,0,0,-96143175.489447,-0.0050184502951737,0,86143175.511805,-0.00036482546830637,293.15,293.15,-0.00538327576348
289.011,1.7227404890621e-12,1.50550039257e-12,0,0,-97099179.988149,-0.0050698483865021,0,87099180.010318,-0.00036482546830637,293.15,293.15,-0.0054346738548085
289.511,2.0014846861575e-12,1.6092739112769e-12,0,0,-98055233.626186,-0.0051212491197302,0,88055233.648165,-0.00036482546830637,293.15,293.15,-0.0054860745880366
290.011,-1.6885895246532e-12,-6.3934574665786e-13,0,0,-99011336.408602,-0.0051726524951293,0,89011336.430401,-0.00036482546830637,293.15,293.15,-0.0055374779634357
290.511,-1.4262540143863e-12,-4.406545241872e-13,0,0,-99967488.340454,-0.0052240585129712,0,89967488.362075,-0.00036482546830637,293.15,293.15,-0.0055888839812775
291.011,-1.1481752956411e-12,-6.7399540953406e-15,0,0,-100923689.42679,-0.0052754671735275,0,90923689.448242,-0.00036482546830637,293.15,293.15,-0.0056402926418338
291.511,-8.3798232134666e-13,1.6405437698831e-13,0,0,-101879939.67268,-0.0053268784770702,0,91879939.693959,-0.00036482546830637,293.15,293.15,-0.0056917039453765
292.011,-6.0622689836528e-13,4.8974960980906e-13,0,0,-102836239.08317,-0.005378292423871,0,92836239.104281,-0.00036482546830637,293.15,293.15,-0.0057431178921773
292.511,1.6395691239575e-13,8.7525266433709e-13,0,0,-103792587.66331,-0.0054297090142014,0,93792587.68426,-0.00036482546830637,293.15,293.15,-0.0057945344825078
293.011,9.8191247953379e-13,7.6639319097251e-13,0,0,-104748985.41816,-0.0054811282483337,0,94748985.438955,-0.00036482546830637,293.15,293.15,-0.0058459537166401
293.511,1.2624745447001e-12,9.6287760911145e-13,0,0,-105705432.35279,-0.0055325501265395,0,95705432.373423,-0.00036482546830637,293.15,293.15,-0.0058973755948459
294.011,1.5431274928826e-12,1.1823604019744e-12,0,0,-106661928.47224,-0.005583974649091,0,96661928.492723,-0.00036482546830637,293.15,293.15,-0.0059488001173973
294.511,1.7592335596953e-12,8.5968479998163e-13,0,0,-107618473.78157,-0.0056354018162598,0,97618473.801909,-0.00036482546830637,293.15,293.15,-0.0060002272845661
295.011,1.9485571545983e-12,2.2547724530103e-12,0,0,-108575068.28585,-0.0056868316283183,0,98575068.306046,-0.00036482546830637,293.15,293.15,-0.0060516570966247
295.511,-1.6905012844299e-12,-6.5311649457837e-13,0,0,-109531711.99014,-0.0057382640855384,0,99531712.01019,-0.00036482546830637,293.15,293.15,-0.0061030895538447
296.011,-1.4265425988265e-12,-3.16136785404e-13,0,0,-110488404.89949,-0.005789699188192,0,100488404.9194,-0.00036482546830637,293.15,293.15,-0.0061545246564983
296.511,-1.1775508970616e-12,8.9397412157758e-17,0,0,-111445147.01897,-0.0058411369365515,0,101445147.03875,-0.00036482546830637,293.15,293.15,-0.0062059624048579
297.011,-8.6552426858881e-13,1.1079954373154e-13,0,0,-112401938.35364,-0.0058925773308891,0,102401938.37329,-0.00036482546830637,293.15,293.15,-0.0062574027991955
297.511,-6.4619312416974e-13,5.3595687477201e-13,0,0,-113358778.90857,-0.005944020371477,0,103358778.92809,-0.00036482546830637,293.15,293.15,-0.0063088458397834
298.011,-3.7644587018685e-13,2.0873903914749e-12,0,0,-114315668.68879,-0.0059954660585864,0,104315668.70821,-0.00036482546830637,293.15,293.15,-0.0063602915268927
298.511,-2.1594441415422e-13,-5.9559310276856e-13,0,0,-115272607.69945,-0.0060469143924928,0,105272607.71872,-0.00036482546830637,293.15,293.15,-0.0064117398607991
299.011,5.1364071997219e-14,-1.7748306742785e-12,0,0,-116229595.94553,-0.0060983653734652,0,106229595.96469,-0.00036482546830637,293.15,293.14999999999,-0.0064631908417716
299.511,3.7814356725714e-13,4.2502547668029e-12,0,0,-117186633.43213,-0.0061498190017774,0,107186633.45116,-0.00036482546830637,293.15,293.15,-0.0065146444700838
300.011,6.4528307828276e-13,1.6161949847196e-12,0,0,-118143720.16432,-0.0062012752777017,0,108143720.18323,-0.00036482546830637,293.15,293.15,-0.006566100746008
300.511,8.3827618208854e-13,1.7268040103062e-12,0,0,-119100856.14715,-0.0062527342015104,0,109100856.16595,-0.00036482546830637,293.15,293.15,-0.0066175596698167
301.011,1.0558370992873e-12,2.0641721726518e-12,0,0,-120058041.38572,-0.0063041957734764,0,110058041.4044,-0.00036482546830637,293.15,293.15,-0.0066690212417827
301.511,1.3501903223191e-12,2.461460156862e-12,0,0,-121015275.88507,-0.0063556599938722,0,111015275.90364,-0.00036482546830637,293.15,293.15,-0.0067204854621785
302.011,1.5993839110867e-12,2.5927974140222e-12,0,0,-121972559.65029,-0.00640712686297,0,111972559.66875,-0.00036482546830637,293.15,293.15,-0.0067719523312764
